tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
7/08/2024 10:23;29.07;1153.42;1168.99;39.2;0
7/08/2024 10:25;29.12;1162.6;1181.95;38.76;0
7/08/2024 10:27;29.07;1172.41;1185.12;39.43;0
7/08/2024 10:29;28.91;1180.94;1186.34;40.07;0
7/08/2024 10:31;28.71;1189.2;1201.01;40.09;0
7/08/2024 10:33;29.06;1199.58;1201.12;38.81;0
7/08/2024 10:35;29.26;1212.01;1206.45;38.56;0
7/08/2024 10:37;29.38;1218.82;1216.36;38.74;0
7/08/2024 10:39;29.54;1227.3;1207.02;37.93;0
7/08/2024 10:41;29.53;1234.1;1218.77;37.39;0
7/08/2024 10:43;29.64;1245.74;1219.1;37.68;0
7/08/2024 10:45;29.95;1251.71;1221.54;36.79;0
7/08/2024 10:47;30.29;1261.29;1223.42;35.26;0
7/08/2024 10:49;30.58;1271.2;1225.61;34.64;0
7/08/2024 10:51;30.52;1276.93;1228.58;34.53;0
7/08/2024 10:53;30.49;1291.63;1238.02;34.54;0
7/08/2024 10:55;30.66;1298.43;1240.93;34.38;0
7/08/2024 10:57;30.93;1304.92;1247.89;34.15;0
7/08/2024 10:59;31.03;1311.98;1255.77;32.57;0
7/08/2024 11:01;30.93;1321.92;1256.27;32.2;0
7/08/2024 11:03;30.65;1332.7;1272.06;32.52;0
7/08/2024 11:05;30.61;1339.96;1266.97;32.45;0
7/08/2024 11:07;30.88;1345.89;1271.95;31.56;0
7/08/2024 11:09;31.11;1353.18;1278.86;30.54;0
7/08/2024 11:11;31.23;1356.77;1282.39;29.73;0
7/08/2024 11:13;31.33;1361.12;1284.46;29.98;0
7/08/2024 11:15;31.49;1347.21;1295.95;29.76;0
7/08/2024 11:17;32.06;1369.62;1298.01;27.31;0
7/08/2024 11:19;31.75;1375.76;1304.54;27.73;0
7/08/2024 11:21;31.75;1389.42;1303.24;28.52;0
7/08/2024 11:23;31.84;1393.57;1317.65;28.02;0
7/08/2024 11:25;31.89;1403.77;1309.81;27.16;0
7/08/2024 11:27;32.17;1407.33;1316.41;26.89;0
7/08/2024 11:29;32.34;1410.15;1317.54;27.78;0
7/08/2024 11:31;32.31;1419.92;1326.49;28.31;0
7/08/2024 11:33;32.4;1424.4;1325.02;28.39;0
7/08/2024 11:35;32.37;1426.63;1337.17;27.8;0
7/08/2024 11:37;32.32;1437.22;1329.66;27.23;0
7/08/2024 11:39;32.21;1437.23;1330.7;26.29;0
7/08/2024 11:41;31.95;1441.32;1349.28;27.49;0
7/08/2024 11:43;32.11;1443.14;1352.69;27.1;0
7/08/2024 11:45;32.29;1451.95;1364.28;27.05;0
7/08/2024 11:47;32.71;1462.49;1368.97;26.76;0
7/08/2024 11:49;32.94;1475.57;1366.55;26.02;0
7/08/2024 11:51;32.85;1484.14;1361.87;25.61;0
7/08/2024 11:53;32.54;1486.02;1379.02;26.04;0
7/08/2024 11:55;32.25;1495.59;1378.52;26.76;0
7/08/2024 11:57;32.08;1501.39;1381.77;26.91;0
7/08/2024 11:59;32.29;1510.35;1388.27;24.73;0
7/08/2024 12:01;32.19;1511.6;1388.93;24.71;0
7/08/2024 12:03;32.25;1515.11;1399.44;24.73;0
7/08/2024 12:05;32.33;1516.94;1396.12;25.24;0
7/08/2024 12:07;32.75;1516.79;1398.84;24.52;0
7/08/2024 12:09;32.83;1524.03;1406.16;22.98;0
7/08/2024 12:11;33.1;1522.63;1415.36;21.77;0
7/08/2024 12:13;32.88;1519.76;1396.2;21.75;0
7/08/2024 12:15;32.42;1527.26;1399.67;23.25;0
7/08/2024 12:17;32.53;1535.63;1410.67;22.96;0
7/08/2024 12:19;32.57;1538.86;1413.01;23.05;0
7/08/2024 12:21;32.55;1540.31;1388.9;23.57;0
7/08/2024 12:23;33.05;1541.77;1400.31;23.54;0
7/08/2024 12:25;33.11;1550.09;1400.83;23.33;0
7/08/2024 12:27;32.77;1560.26;1405.56;23.66;0
7/08/2024 12:29;32.98;1556;1425.45;23.32;0
7/08/2024 12:31;33.27;1557.48;1427.73;23.15;0
7/08/2024 12:33;33.3;1565.66;1424.38;22.36;0
7/08/2024 12:35;33.17;1571.63;1441.96;22.7;0
7/08/2024 12:37;33.59;1566.55;1431.04;22.56;0
7/08/2024 12:39;33.07;1564.13;1420.48;22.52;0
7/08/2024 12:41;33.07;1573.95;1424.73;22.24;0
7/08/2024 12:43;33.16;1576.77;1434.96;22.5;0
7/08/2024 12:45;33.45;1580.52;1437.03;21.79;0
7/08/2024 12:47;33.39;1590.79;1445.63;21.63;0
7/08/2024 12:49;32.91;1585.25;1451.83;21.6;0
7/08/2024 12:51;32.91;1577.47;1445.6;21.94;0
7/08/2024 12:53;33.12;1583.13;1464.64;21.82;0
7/08/2024 12:55;33.66;1583.62;1457;20.72;0
7/08/2024 12:57;34.05;1582.94;1470.19;20.14;0
7/08/2024 12:59;33.85;1587.58;1450.66;20.4;0
7/08/2024 13:01;33.78;1593.86;1444.49;20.25;0
7/08/2024 13:03;34;1597.87;1440.21;20.1;0
7/08/2024 13:05;34.04;1595;1448.53;19.84;0
7/08/2024 13:07;33.85;1600.36;1440.97;19.59;0
7/08/2024 13:09;33.61;1611.38;1440.47;18.72;0
7/08/2024 13:11;33.61;1606.04;1438.58;18.36;0
7/08/2024 13:13;33.57;1602.21;1438.77;18.83;0
7/08/2024 13:15;33.4;1605.89;1439.22;19.64;0
7/08/2024 13:17;33.55;1605.65;1446.2;19.41;0
7/08/2024 13:19;33.61;1602.5;1451.9;18.71;0
7/08/2024 13:21;33.78;1597.54;1449.66;18.67;0
7/08/2024 13:23;33.8;1628.25;1462.38;19.65;0
7/08/2024 13:25;33.48;1629.18;1469.4;20.34;0
7/08/2024 13:27;33.83;1622.75;1457.37;20.18;0
7/08/2024 13:29;33.72;1604.16;1466.37;20.2;0
7/08/2024 13:31;33.71;1591;1457.6;20.16;0
7/08/2024 13:33;33.93;1588.76;1465.1;19.88;0
7/08/2024 13:35;33.83;1592.74;1478.54;20.13;0
7/08/2024 13:37;33.29;1590.69;1471.39;20.46;0
7/08/2024 13:39;33.07;1593.57;1453.02;20.95;0
7/08/2024 13:41;33.27;1600.99;1464.27;21.28;0
7/08/2024 13:43;33.4;1602.88;1456.93;21.58;0
7/08/2024 13:45;33.56;1606.48;1462.28;21.32;0
7/08/2024 13:47;33.49;1613.98;1451.51;20.99;0
7/08/2024 13:49;33.75;1613.94;1469.33;20.65;0
7/08/2024 13:51;34.07;1613.61;1462.92;20.39;0
7/08/2024 13:53;34.49;1619.52;1481.39;19.99;0
7/08/2024 13:55;34.84;1615.93;1483.96;19.55;0
7/08/2024 13:57;34.47;1612.22;1478.88;19.18;0
7/08/2024 13:59;33.97;1609.45;1470.21;19.95;0
7/08/2024 14:01;34.04;1609.3;1491.87;19.63;0
7/08/2024 14:03;34.34;1607.6;1491.41;19.56;0
7/08/2024 14:05;34.57;1606.97;1489.56;18.95;0
7/08/2024 14:07;34.25;1605.18;1492.31;19.53;0
7/08/2024 14:09;34.06;1606.37;1488.15;19.96;0
7/08/2024 14:11;34.59;1610.24;1511.91;19.57;0
7/08/2024 14:13;35.02;1604.78;1519.46;18.76;0
7/08/2024 14:15;34.69;1599.62;1513.76;18.75;0
7/08/2024 14:17;34.47;1618.13;1530.56;18.87;0
7/08/2024 14:19;33.81;1623.8;1528.11;19.43;0
7/08/2024 14:21;33.63;1623.9;1524.59;19.68;0
7/08/2024 14:23;33.75;1626.92;1512.14;19.6;0
7/08/2024 14:25;34.03;1623.88;1532.93;18.98;0
7/08/2024 14:27;34.39;1617.75;1517.84;18.05;0
7/08/2024 14:29;33.94;1564.9;1510.22;18.38;0
7/08/2024 14:31;34.13;1591.63;1523.8;18.09;0
7/08/2024 14:33;34.43;1593.51;1532.63;17.85;0
7/08/2024 14:35;34.9;1574.7;1531.57;17.59;0
7/08/2024 14:37;35.52;1582.8;1525.85;17.15;0
7/08/2024 14:39;34.99;1578.22;1536.04;18.09;0
7/08/2024 14:41;34.72;1576.12;1521.78;18.18;0
7/08/2024 14:43;34.69;1576.35;1518.82;18.3;0
7/08/2024 14:45;34.49;1572.5;1523.9;18.63;0
7/08/2024 14:47;34.61;1571.56;1516.32;18.94;0
7/08/2024 14:49;34.47;1565.57;1513.94;19.28;0
7/08/2024 14:51;34.43;1566.86;1510.91;19.22;0
7/08/2024 14:53;34.71;1551.61;1522.33;18.61;0
7/08/2024 14:55;34.82;1559.25;1523.49;17.73;0
7/08/2024 14:57;35.12;1542.81;1528.98;17.17;0
7/08/2024 14:59;35.21;1549.4;1529.69;17.01;0
7/08/2024 15:01;35.25;1542.01;1497.04;17.06;0
7/08/2024 15:03;35.18;1528.15;1524.07;16.86;0
7/08/2024 15:05;35.06;1516.66;1529.59;16.92;0
7/08/2024 15:07;35.12;1513.75;1548.62;17.2;0
7/08/2024 15:09;35.22;1512.18;1519.17;16.83;0
7/08/2024 15:11;35.61;1499.53;1538.54;16.7;0
7/08/2024 15:13;35.3;1414.44;1521.65;17.64;0
7/08/2024 15:15;34.76;1310.72;1529.32;17.82;0
7/08/2024 15:17;34.87;1417.17;1538;17.1;0
7/08/2024 15:19;34.66;1486.56;1541.27;17.57;0
7/08/2024 15:21;34.64;1473.01;1542.85;17.96;0
7/08/2024 15:23;35.08;1463.94;1531.55;18.02;0
7/08/2024 15:25;35.37;1452.7;1517.35;18.6;0
7/08/2024 15:27;34.9;1450.13;1533.91;18.92;0
7/08/2024 15:29;34.79;1437.55;1528.8;19.37;0
7/08/2024 15:31;34.85;1431.34;1535.77;19.72;0
7/08/2024 15:33;34.82;1426.12;1548.77;19.49;0
7/08/2024 15:35;34.64;1417.01;1557.83;19.73;0
7/08/2024 15:37;34.8;1416.29;1537.06;19.73;0
7/08/2024 15:39;35.04;1407.94;1529.43;19.85;0
7/08/2024 15:41;34.61;1393.96;1536.53;20.29;0
7/08/2024 15:43;34.66;1386.82;1545.66;20.47;0
7/08/2024 15:45;35.04;1375.85;1548.06;19.91;0
7/08/2024 15:47;34.85;1372.5;1542.9;20.57;0
7/08/2024 15:49;34.85;1363.84;1548.87;20.53;0
7/08/2024 15:51;34.74;1355.31;1558.03;20.58;0
7/08/2024 15:53;35.14;1348.06;1519.33;19.93;0
7/08/2024 15:55;35.1;1336.53;1531.57;19.58;0
7/08/2024 15:57;34.74;1329.21;1545.53;19.81;0
7/08/2024 15:59;34.86;1325.39;1544.53;19.5;0
7/08/2024 16:01;34.79;1320.84;1551.58;19.66;0
7/08/2024 16:03;35.01;1314.55;1552.19;19.59;0
7/08/2024 16:05;35.42;1303.41;1529.34;19.31;0
7/08/2024 16:07;35.7;1293.43;1539.43;19.22;0
7/08/2024 16:09;35.92;1282.2;1540.2;19.03;0
7/08/2024 16:11;35.87;1273.1;1535.11;18.67;0
7/08/2024 16:13;35.62;1268.92;1538.12;18.67;0
7/08/2024 16:15;34.98;1261.97;1526.37;19.19;0
7/08/2024 16:17;34.79;1251.43;1513.86;19.15;0
7/08/2024 16:19;34.99;1237.73;1516.1;19.07;0
7/08/2024 16:21;35.43;1223.01;1529.22;18.62;0
7/08/2024 16:23;35.68;1209.85;1553.25;18.42;0
7/08/2024 16:25;35.71;1202.9;1527.02;18.22;0
7/08/2024 16:27;35.62;1189.1;1534.71;18.15;0
7/08/2024 16:29;35.78;1183.44;1548.48;17.81;0
7/08/2024 16:31;35.67;1185.58;1525.39;17.56;0
7/08/2024 16:33;35.72;1180.74;1535.87;18.09;0
7/08/2024 16:35;35.66;1166.68;1547.52;18.82;0
7/08/2024 16:37;35.47;1159.52;1521.22;18.87;0
7/08/2024 16:39;35.17;1135.2;1510.63;18.84;0
7/08/2024 16:41;34.79;1120.73;1506.15;19.26;0
7/08/2024 16:43;35.06;1116.28;1510.26;19.09;0
7/08/2024 16:45;34.78;1115.31;1503.99;19.36;0
7/08/2024 16:47;34.73;1101.25;1515.01;19.68;0
7/08/2024 16:49;35;1084.22;1511.13;19.51;0
7/08/2024 16:51;35.14;1062.75;1497.86;19.54;0
7/08/2024 16:53;35.11;1048.42;1489.35;19.83;0
7/08/2024 16:55;34.96;1043.79;1482.98;20.13;0
7/08/2024 16:57;34.76;998.51;1475.47;19.95;0
7/08/2024 16:59;34.59;981.85;1470.47;20.27;0
7/08/2024 17:01;34.92;959.25;1472.52;20.1;0
7/08/2024 17:03;35.3;961.59;1480.31;19.78;0
7/08/2024 17:05;35.22;920.86;1478.21;19.98;0
7/08/2024 17:07;35.39;882.29;1480.37;20.04;0
7/08/2024 17:09;35.31;902.8;1484.15;20.16;0
7/08/2024 17:11;35.33;899.39;1483.42;20.46;0
7/08/2024 17:13;35.46;898.7;1477.17;20.17;0
7/08/2024 17:15;35.36;914.57;1468.39;20.12;0
7/08/2024 17:17;35.05;914.27;1459.4;20.28;0
7/08/2024 17:19;35.18;902.7;1461.64;20.25;0
7/08/2024 17:21;35.34;896.79;1465.99;20.11;0
7/08/2024 17:23;35.37;875.6;1462.71;20.27;0
7/08/2024 17:25;35.37;857.19;1456.83;20.48;0
7/08/2024 17:27;35.27;805.36;1459.49;20.56;0
7/08/2024 17:29;35.35;825.11;1443.3;20.28;0
7/08/2024 17:31;35.24;822.83;1439.57;20.37;0
7/08/2024 17:33;35.05;836.27;1436.72;20.3;0
7/08/2024 17:35;34.96;864.68;1436.9;20.32;0
7/08/2024 17:37;34.87;834.02;1430.5;20.51;0
7/08/2024 17:39;35.01;747.37;1432.08;20.56;0
7/08/2024 17:41;35;710.04;1424.6;20.62;0
7/08/2024 17:43;34.62;810.16;1426.55;21;0
7/08/2024 17:45;34.68;820.76;1437.22;21.22;0
7/08/2024 17:47;34.97;806.36;1433.34;21.18;0
7/08/2024 17:49;35.4;799.39;1427.33;20.55;0
7/08/2024 17:51;35.19;787.51;1436.3;20.61;0
7/08/2024 17:53;35.01;788.52;1436.75;20.81;0
7/08/2024 17:55;35.12;775.56;1437.88;20.71;0
7/08/2024 17:57;35.24;760.48;1439.76;20.86;0
7/08/2024 17:59;35.25;751.05;1440.21;20.97;0
7/08/2024 18:01;35.17;736.5;1434.96;21.26;0
7/08/2024 18:03;35.24;727.77;1424.77;21.47;0
7/08/2024 18:05;35.33;716.74;1431.48;21.42;0
7/08/2024 18:07;35.34;700.99;1422.57;21.24;0
7/08/2024 18:09;35.3;691.44;1426.47;21.01;0
7/08/2024 18:11;35.14;675.06;1424.71;21.91;0
7/08/2024 18:13;35.15;644.75;1420.85;21.92;0
7/08/2024 18:15;34.93;615.81;1413.68;22.25;0
7/08/2024 18:17;34.93;553.54;1425.4;22.38;0
7/08/2024 18:19;34.93;365.7;1412.81;22.66;0
7/08/2024 18:21;34.86;445.39;1408.35;22.39;0
7/08/2024 18:23;34.65;493.76;1412.46;22.64;0
7/08/2024 18:25;34.62;455.72;1398.09;23.04;0
7/08/2024 18:27;34.63;444.36;1403.2;23.14;0
7/08/2024 18:29;34.74;452.04;1401;23.01;0
7/08/2024 18:31;34.88;464.35;1393.42;22.55;0
7/08/2024 18:33;34.78;464.15;1392.15;22.64;0
7/08/2024 18:35;34.78;460.25;1392.57;22.5;0
7/08/2024 18:37;34.76;448.09;1386.38;22.42;0
7/08/2024 18:39;34.68;440.24;1386.15;22.5;0
7/08/2024 18:41;34.6;418.45;1387.29;22.75;0
7/08/2024 18:43;34.58;382.85;1374.63;22.99;0
7/08/2024 18:45;34.37;345.59;1374.29;23.3;0
7/08/2024 18:47;34.32;329.95;1375.3;23.48;0
7/08/2024 18:49;34.4;326.48;1364.7;23.62;0
7/08/2024 18:51;34.41;328.97;1367.88;23.43;0
7/08/2024 18:53;34.34;317.81;1364.99;23.37;0
7/08/2024 18:55;34.31;295.74;1361.46;23.78;0
7/08/2024 18:57;34.28;271.91;1360.43;24.25;0
7/08/2024 18:59;34.25;271.83;1360.43;24.24;0
7/08/2024 19:01;34.27;283.17;1357.33;24.45;0
7/08/2024 19:03;34.29;283.15;1352.33;24.45;0
7/08/2024 19:05;34.31;272.93;1352.75;24.57;0
7/08/2024 19:07;34.18;256.52;1349.12;24.53;0
7/08/2024 19:09;34.08;246.39;1345.65;24.71;0
7/08/2024 19:11;34.04;239.01;1341.67;24.99;0
7/08/2024 19:13;34.02;232.67;1345.92;24.87;0
7/08/2024 19:15;33.97;227.01;1341.28;25.16;0
7/08/2024 19:17;33.96;224.03;1335.77;25.2;0
7/08/2024 19:19;33.93;221.95;1331.22;25.35;0
7/08/2024 19:21;33.89;216.77;1327.71;25.26;0
7/08/2024 19:23;33.87;213.29;1326.3;25.28;0
7/08/2024 19:25;33.87;206.37;1315.07;25.12;0
7/08/2024 19:27;33.88;198.07;1316.38;25;0
7/08/2024 19:29;33.89;189.51;1313.42;25.21;0
7/08/2024 19:31;33.89;180.72;1311.25;25.18;0
7/08/2024 19:33;33.85;172.94;1308.79;25.22;0
7/08/2024 19:35;33.79;166.57;1308.24;25.25;0
7/08/2024 19:37;33.76;161.09;1297.87;25.23;0
7/08/2024 19:39;33.72;156.22;1301.19;25.35;0
7/08/2024 19:41;33.7;152.48;1290.2;25.14;0
7/08/2024 19:43;33.72;149.93;1292.03;25.1;0
7/08/2024 19:45;33.71;148.4;1288.13;25.23;0
7/08/2024 19:47;33.69;146.84;1289.94;25.23;0
7/08/2024 19:49;33.66;145.11;1284.32;25.35;0
7/08/2024 19:51;33.65;142.86;1283.16;25.68;0
7/08/2024 19:53;33.62;140.12;1279.15;25.91;0
7/08/2024 19:55;33.57;136.31;1278.13;26;0
7/08/2024 19:57;33.52;130.75;1275.47;26.31;0
7/08/2024 19:59;33.47;123.88;1273.3;26.06;0
7/08/2024 20:01;33.44;116.44;1267.47;26.42;0
7/08/2024 20:03;33.39;109.74;1271.77;27.11;0
7/08/2024 20:05;33.31;104.07;1271.4;27.42;0
7/08/2024 20:07;33.26;98.89;1265.07;26.82;0
7/08/2024 20:09;33.25;93.78;1264.97;27.23;0
7/08/2024 20:11;33.21;89.91;1263.66;27.43;0
7/08/2024 20:13;33.18;85.72;1259.58;27.46;0
7/08/2024 20:15;33.15;81.29;1256.16;27.48;0
7/08/2024 20:17;33;76.79;1262.13;28.2;0
7/08/2024 20:19;32.74;72.42;1257.67;28.54;0
7/08/2024 20:21;32.51;69.03;1254.94;28.32;0
7/08/2024 20:23;32.42;67.66;1260.68;28.36;0
7/08/2024 20:25;32.39;68.65;1248.79;27.98;0
7/08/2024 20:27;32.39;71.07;1254.11;28.78;0
7/08/2024 20:29;32.35;71.61;1252.54;29.41;0
7/08/2024 20:31;32.33;69.3;1247.45;29.57;0
7/08/2024 20:33;32.32;65.16;1248;29.4;0
7/08/2024 20:35;32.31;60.61;1247.83;29.54;0
7/08/2024 20:37;32.25;56.67;1242.79;29.73;0
7/08/2024 20:39;32.17;53.45;1241.96;29.96;0
7/08/2024 20:41;32.07;50.06;1243.18;30.22;0
7/08/2024 20:43;31.99;45.28;1233.62;30.44;0
7/08/2024 20:45;31.95;38.47;1236.21;30.14;0
7/08/2024 20:47;31.95;31.23;1233.23;29.81;0
7/08/2024 20:49;31.94;24.71;1243.74;30.05;0
7/08/2024 20:51;31.89;18.99;1244.8;30.18;0
7/08/2024 20:53;31.83;14.7;1246.61;30.38;0
7/08/2024 20:55;31.75;12.03;1240.95;30.55;0
7/08/2024 20:57;31.71;10.47;1240.8;30.77;0
7/08/2024 20:59;31.67;9.41;1237.97;31.14;0
7/08/2024 21:01;31.59;8.48;1232.72;31.37;0
7/08/2024 21:03;31.53;7.63;1230.3;31.63;0
7/08/2024 21:05;31.47;6.77;1225.6;31.95;0
7/08/2024 21:07;31.4;5.97;1225.55;32.07;0
7/08/2024 21:09;31.36;5.24;1214.77;32.06;0
7/08/2024 21:11;31.31;4.56;1204.96;32.16;0
7/08/2024 21:13;31.28;3.95;1204.47;32.2;0
7/08/2024 21:15;31.22;3.57;1204.22;32.34;0
7/08/2024 21:17;31.16;3.32;1196.68;32.35;0
7/08/2024 21:19;31.12;3.11;1195.09;32.2;0
7/08/2024 21:21;31.05;2.93;1188.89;32.2;0
7/08/2024 21:23;31;2.78;1186.75;32.18;0
7/08/2024 21:25;30.98;2.67;1182.64;31.93;0
7/08/2024 21:27;31.05;2.62;1179.22;31.46;0
7/08/2024 21:29;31.14;2.51;1175.73;31.39;0
7/08/2024 21:31;31.13;2.49;1170.63;31.54;0
7/08/2024 21:33;31.08;2.42;1168.01;31.58;0
7/08/2024 21:35;31.07;2.39;1171.38;31.62;0
7/08/2024 21:37;31.02;2.38;1175.29;31.63;0
7/08/2024 21:39;30.99;2.36;1164.09;31.75;0
7/08/2024 21:41;30.9;2.35;1166.74;31.85;0
7/08/2024 21:43;30.88;2.35;1165.54;31.68;0
7/08/2024 21:45;30.88;2.32;1146.28;31.63;0
7/08/2024 21:47;30.85;2.32;1156.77;31.71;0
7/08/2024 21:49;30.76;2.33;1158.32;31.89;0
7/08/2024 21:51;30.69;2.29;1149.8;31.81;0
7/08/2024 21:53;30.74;2.3;1150.65;31.34;0
7/08/2024 21:55;30.83;2.3;1145.64;30.9;0
7/08/2024 21:57;30.84;2.31;1144.36;31.39;0
7/08/2024 21:59;30.76;2.3;1141.34;31.75;0
7/08/2024 22:01;30.68;2.3;1150.25;31.92;0
7/08/2024 22:03;30.62;2.3;1139.68;31.92;0
7/08/2024 22:05;30.61;2.28;1142.39;31.88;0
7/08/2024 22:07;30.55;2.31;1142.01;32.23;0
7/08/2024 22:09;30.45;2.29;1137.78;32.44;0
7/08/2024 22:11;30.38;2.31;1142.57;32.63;0
7/08/2024 22:13;30.27;2.32;1138.15;32.88;0
7/08/2024 22:15;30.21;2.31;1140.04;32.97;0
7/08/2024 22:17;30.16;2.31;1138.23;33.07;0
7/08/2024 22:19;30.14;2.31;1134.16;33.09;0
7/08/2024 22:21;30.1;2.3;1129.83;33.22;0
7/08/2024 22:23;30.04;2.32;1129.72;33.26;0
7/08/2024 22:25;30.03;2.35;1126.93;33.13;0
7/08/2024 22:27;30.02;2.32;1132.28;33.12;0
7/08/2024 22:29;29.99;2.35;1125.54;33.1;0
7/08/2024 22:31;29.94;2.32;1134.56;33.23;0
7/08/2024 22:33;29.85;2.29;1125.41;33.43;0
7/08/2024 22:35;29.78;2.3;1131.15;33.64;0
7/08/2024 22:37;29.7;2.32;1123.94;33.77;0
7/08/2024 22:39;29.66;2.3;1117.81;33.75;0
7/08/2024 22:41;29.63;2.31;1118.51;33.77;0
7/08/2024 22:43;29.58;2.31;1119.42;33.7;0
7/08/2024 22:45;29.57;2.3;1118.83;33.56;0
7/08/2024 22:47;29.57;2.29;1109.36;33.49;0
7/08/2024 22:49;29.52;2.3;1113.06;33.6;0
7/08/2024 22:51;29.34;2.32;1115.9;34.42;0
7/08/2024 22:53;28.75;2.33;1115.85;36.19;0
7/08/2024 22:55;28.46;2.31;1119.69;36.38;0
7/08/2024 22:57;28.65;2.29;1114.65;35.68;0
7/08/2024 22:59;28.81;2.33;1120.35;35.41;0
7/08/2024 23:01;28.87;2.3;1110.04;35.26;0
7/08/2024 23:03;28.87;2.31;1109.04;35.11;0
7/08/2024 23:05;28.93;2.33;1105.68;35.01;0
7/08/2024 23:07;28.99;2.32;1110.82;34.65;0
7/08/2024 23:09;29.08;2.31;1094.52;34.48;0
7/08/2024 23:11;29.15;2.29;1093.64;34.12;0
7/08/2024 23:13;29.3;2.31;1087.74;33.55;0
7/08/2024 23:15;29.39;2.32;1096.64;33.51;0
7/08/2024 23:17;29.38;2.36;1083.54;33.43;0
7/08/2024 23:19;29.36;2.32;1082.65;33.53;0
7/08/2024 23:21;29.28;2.32;1086;33.68;0
7/08/2024 23:23;29.21;2.32;1072.09;33.79;0
7/08/2024 23:25;29.14;2.31;1070.4;33.91;0
7/08/2024 23:27;29.09;2.28;1070.82;33.82;0
7/08/2024 23:29;29.17;2.32;1066.79;33.34;0
7/08/2024 23:31;29.19;2.32;1069.24;33.52;0
7/08/2024 23:33;29.16;2.32;1076.06;33.19;0
7/08/2024 23:35;29.25;2.31;1066.7;32.72;0
7/08/2024 23:37;29.31;2.3;1065.79;32.53;0
7/08/2024 23:39;29.33;2.29;1071.84;32.29;0
7/08/2024 23:41;29.37;2.3;1067.21;32.18;0
7/08/2024 23:43;29.33;2.29;1069.23;32.3;0
7/08/2024 23:45;29.27;2.28;1068.92;32.59;0
7/08/2024 23:47;29.16;2.33;1074.8;32.95;0
7/08/2024 23:49;29.09;2.32;1071.23;33.12;0
7/08/2024 23:51;29.03;2.32;1078.84;33.17;0
7/08/2024 23:53;29;2.3;1072.74;33.21;0
7/08/2024 23:55;29.03;2.32;1069.27;32.85;0
7/08/2024 23:57;29.07;2.36;1054.67;32.53;0
7/08/2024 23:59;29.09;2.35;1032.1;32.5;0
8/08/2024 0:01;29.09;2.29;1077.27;32.02;0
8/08/2024 0:03;29.18;2.27;1100.86;31.78;0
8/08/2024 0:05;29.17;2.28;1084.36;31.82;0
8/08/2024 0:07;29.14;2.27;1079.07;31.72;0
8/08/2024 0:09;28.92;2.32;1133.48;35.12;0
8/08/2024 0:11;26.8;2.38;1118.98;45.4;0
8/08/2024 0:13;25.81;2.45;1099.66;49.06;0
8/08/2024 0:15;25.42;2.47;1091.04;51.93;0
8/08/2024 0:17;24.47;2.57;1078.78;60.43;0
8/08/2024 0:19;22.25;2.83;785.71;73.44;1.6
8/08/2024 0:21;21.55;2.78;850.85;78.12;0.2
8/08/2024 0:23;21.08;2.71;559.19;82.04;1.1
8/08/2024 0:25;20.59;2.74;516.45;84.53;0.9
8/08/2024 0:27;20.4;2.76;525.64;84.93;0.4
8/08/2024 0:29;20.33;2.76;541.54;84.95;0.7
8/08/2024 0:31;20.36;2.73;578.22;85.04;0.4
8/08/2024 0:33;20.37;2.76;641.82;84.9;0.5
8/08/2024 0:35;20.39;2.78;643.99;84.93;0.5
8/08/2024 0:37;20.36;2.77;692.68;84.9;0.3
8/08/2024 0:39;20.41;2.82;721.57;85.12;0.1
8/08/2024 0:41;20.47;2.8;764.37;84.91;0.1
8/08/2024 0:43;20.44;2.74;777.05;85.03;0.1
8/08/2024 0:45;20.42;2.79;798.01;84.95;0
8/08/2024 0:47;20.43;2.82;799.32;84.95;0
8/08/2024 0:49;20.44;2.79;831.13;84.92;0
8/08/2024 0:51;20.45;2.82;828.88;84.97;0
8/08/2024 0:53;20.43;2.78;841.71;84.9;0.1
8/08/2024 0:55;20.45;2.79;828.34;85;0
8/08/2024 0:57;20.53;2.78;821.64;84.91;0
8/08/2024 0:59;20.56;2.76;836.13;84.72;0
8/08/2024 1:01;20.65;2.77;828.68;84.13;0
8/08/2024 1:03;20.72;2.75;833.78;83.83;0
8/08/2024 1:05;20.67;2.79;815.68;84.31;0
8/08/2024 1:07;20.61;2.74;828.68;84.7;0
8/08/2024 1:09;20.58;2.75;826.57;84.78;0
8/08/2024 1:11;20.59;2.77;826.17;84.56;0
8/08/2024 1:13;20.58;2.75;822.7;84.63;0
8/08/2024 1:15;20.54;2.77;824.97;84.96;0
8/08/2024 1:17;20.54;2.74;823.96;84.76;0
8/08/2024 1:19;20.55;2.75;821.49;85.04;0
8/08/2024 1:21;20.51;2.76;823.39;85.03;0
8/08/2024 1:23;20.5;2.74;813.42;85.03;0
8/08/2024 1:25;20.48;2.74;805.05;84.99;0
8/08/2024 1:27;20.48;2.77;816.92;85;0
8/08/2024 1:29;20.54;2.78;819.26;84.89;0
8/08/2024 1:31;20.59;2.78;834.84;84.86;0
8/08/2024 1:33;20.63;2.78;833.95;84.71;0
8/08/2024 1:35;20.7;2.74;834.13;84.22;0
8/08/2024 1:37;20.82;2.76;834.07;83.26;0
8/08/2024 1:39;20.87;2.74;847.95;83.04;0
8/08/2024 1:41;20.87;2.77;836.48;82.66;0
